camp_id,campaign_name,parent_campaign_id,campaign_hierarchy_level,target_segment_ids,target_segment_count,channel_ids,primary_channel,channel_count,audience_list_ids,exclude_audience_ids,agency_ids,lead_agency,influencer_ids,influencer_count,featured_product_ids,excluded_product_ids,media_deal_ids,owning_team_id,secondary_team_ids,related_campaign_ids,competing_campaign_ids,creative_asset_ids,hero_creative_id,campaign_type,campaign_objective,start_date,end_date,status,ch_google_ads_on,ch_google_ads_budget_pct,ch_google_ads_priority,ch_meta_ads_on,ch_meta_ads_budget_pct,ch_meta_ads_priority,ch_tiktok_ads_on,ch_tiktok_ads_budget_pct,ch_tiktok_ads_priority,ch_naver_ads_on,ch_naver_ads_budget_pct,ch_naver_ads_priority,ch_kakao_moment_on,ch_kakao_moment_budget_pct,ch_kakao_moment_priority,ch_youtube_on,ch_youtube_budget_pct,ch_youtube_priority,ch_instagram_on,ch_instagram_budget_pct,ch_instagram_priority,ch_twitter_x_on,ch_twitter_x_budget_pct,ch_twitter_x_priority,ch_linkedin_on,ch_linkedin_budget_pct,ch_linkedin_priority,ch_email_on,ch_email_budget_pct,ch_email_priority,ch_sms_on,ch_sms_budget_pct,ch_sms_priority,ch_push_notification_on,ch_push_notification_budget_pct,ch_push_notification_priority,ch_display_network_on,ch_display_network_budget_pct,ch_display_network_priority,ch_native_ad_on,ch_native_ad_budget_pct,ch_native_ad_priority,ch_affiliate_on,ch_affiliate_budget_pct,ch_affiliate_priority,ch_programmatic_on,ch_programmatic_budget_pct,ch_programmatic_priority,ch_ott_ads_on,ch_ott_ads_budget_pct,ch_ott_ads_priority,ch_podcast_ads_on,ch_podcast_ads_budget_pct,ch_podcast_ads_priority,ch_influencer_on,ch_influencer_budget_pct,ch_influencer_priority,ch_offline_event_on,ch_offline_event_budget_pct,ch_offline_event_priority,target_age_min,target_age_max,target_gender,geo_서울,geo_경기,geo_부산,geo_대구,geo_인천,geo_광주,geo_대전,geo_울산,geo_세종,geo_강원,geo_충북,geo_충남,geo_전북,geo_전남,geo_경북,geo_경남,geo_제주,total_budget_krw,bid_strategy,kpi_impressions_target,kpi_impressions_actual,kpi_impressions_achievement,kpi_impressions_status,kpi_clicks_target,kpi_clicks_actual,kpi_clicks_achievement,kpi_clicks_status,kpi_conversions_target,kpi_conversions_actual,kpi_conversions_achievement,kpi_conversions_status,kpi_spend_target,kpi_spend_actual,kpi_spend_achievement,kpi_spend_status,kpi_revenue_target,kpi_revenue_actual,kpi_revenue_achievement,kpi_revenue_status,kpi_ctr_target,kpi_ctr_actual,kpi_ctr_achievement,kpi_ctr_status,kpi_cvr_target,kpi_cvr_actual,kpi_cvr_achievement,kpi_cvr_status,kpi_cpc_target,kpi_cpc_actual,kpi_cpc_achievement,kpi_cpc_status,kpi_cpa_target,kpi_cpa_actual,kpi_cpa_achievement,kpi_cpa_status,kpi_roas_target,kpi_roas_actual,kpi_roas_achievement,kpi_roas_status,kpi_cpm_target,kpi_cpm_actual,kpi_cpm_achievement,kpi_cpm_status,kpi_cpv_target,kpi_cpv_actual,kpi_cpv_achievement,kpi_cpv_status,kpi_vtr_target,kpi_vtr_actual,kpi_vtr_achievement,kpi_vtr_status,kpi_engagement_rate_target,kpi_engagement_rate_actual,kpi_engagement_rate_achievement,kpi_engagement_rate_status,kpi_bounce_rate_target,kpi_bounce_rate_actual,kpi_bounce_rate_achievement,kpi_bounce_rate_status,kpi_session_duration_target,kpi_session_duration_actual,kpi_session_duration_achievement,kpi_session_duration_status,kpi_pages_per_session_target,kpi_pages_per_session_actual,kpi_pages_per_session_achievement,kpi_pages_per_session_status,kpi_new_users_target,kpi_new_users_actual,kpi_new_users_achievement,kpi_new_users_status,kpi_returning_users_target,kpi_returning_users_actual,kpi_returning_users_achievement,kpi_returning_users_status,kpi_assisted_conversions_target,kpi_assisted_conversions_actual,kpi_assisted_conversions_achievement,kpi_assisted_conversions_status
CAMP-0386,캠페인_연중_신규_386,,2,SEG-088|SEG-041,2,podcast_ads|sms|tiktok_ads,podcast_ads,3,AUD-022|AUD-131,AUD-041|AUD-061|AUD-096,AGENCY-30,AGENCY-30,INF-108|INF-40|INF-204,3,PRD-67|PRD-196|PRD-180|PRD-204|PRD-200|PRD-132|PRD-168,PRD-115|PRD-440,DEAL-107|DEAL-114|DEAL-42|DEAL-146,TEAM-16,TEAM-12|TEAM-16,CAMP-0883|CAMP-0450|CAMP-0231|CAMP-0286|CAMP-0718,CAMP-0379|CAMP-0387|CAMP-0284,CR-23|CR-207|CR-1|CR-1487|CR-613|CR-1205,CR-203,retention,app_install,08-05-2025,09-12-2024,cancelled,,0.245,,N,0.099,,0,0.067,low,1,0.003,high,N,0.049,low,1,0.166,,1,0.027,high,0,0.055,high,,0.11,critical,,0.103,high,0,0.148,low,Y,0.298,medium,0,0.095,high,Y,0.093,,0,0.084,,0,0.075,high,0,0.275,,0,0.218,critical,1,0.206,low,1,0.244,medium,18,65,female,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,1.0,100000000,manual_cpc,203.37,827.68,1.511,behind,3194.81,1173.21,0.893,초과,4324.88,428.38,2.935,at_risk,335.4,1271.37,2.299,초과,321.22,1252.86,2.88,UNKNOWN,224.77,1880.05,2.691,behind,2374.06,609.58,1.035,exceeded,238.52,192.73,0.673,ahead,2066.74,1169.52,0.481,at_risk,1137.99,2592.63,0.291,behind,141.88,423.44,0.991,behind,1595.89,516.23,0.374,미달,2519.48,817.61,0.204,미달,347.48,146.98,0.882,exceeded,1903.38,708.51,1.916,on_track,422.4,1300.6,1.322,,3243.08,932.23,1.504,behind,147.82,2532.91,1.997,미달,997.94,573.81,0.455,초과,1119.57,1210.49,0.708,ahead
CAMP-0387,캠페인_연중_브랜딩_387,CAMP-0908,3,SEG-091|SEG-009|SEG-071|SEG-070|SEG-038|SEG-039,6,affiliate|email|instagram|youtube|meta_ads|podcast_ads|sms,affiliate,7,AUD-155|AUD-001|AUD-061|AUD-154|AUD-129,AUD-163|AUD-009,AGENCY-23,AGENCY-23,INF-125,1,PRD-228|PRD-76|PRD-312|PRD-285|PRD-158,PRD-38|PRD-207,DEAL-17|DEAL-36,TEAM-21,TEAM-22|TEAM-14|TEAM-17,CAMP-0505,CAMP-0170|CAMP-0134,CR-836|CR-597|CR-705|CR-866|CR-75,CR-776,guerrilla,brand_lift,26-11-2025,13-10-2023,paused,N,0.086,,1,0.147,,N,0.06,,0,0.075,critical,0,0.265,high,0,0.263,,1,0.014,low,Y,0.134,critical,1,0.212,low,N,0.237,critical,1,0.071,medium,1,0.267,critical,0,0.196,,0,0.057,low,N,0.058,low,1,0.074,low,0,0.117,critical,0,0.032,high,0,0.293,,0,0.051,medium,35,25,전체,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1000000,max_conversions,2801.91,464.09,2.792,ahead,17.63,522.5,2.922,at_risk,2840.01,2331.41,2.389,behind,4482.81,329.71,2.018,초과,628.66,391.64,1.113,UNKNOWN,1281.46,404.89,1.471,초과,176.67,564.26,2.801,on_track,1327.57,1036.28,0.804,미달,1671.73,1124.88,0.41,on_track,997.26,707.19,2.217,at_risk,3404.64,211.74,2.517,behind,1252.34,1077.91,2.713,ahead,1418.79,15.11,1.731,on_track,1301.37,219.7,2.26,behind,4968.5,369.05,0.532,초과,378.21,140.84,2.811,ahead,98.35,1478.3,1.35,behind,590.47,425.75,0.619,초과,22.98,1341.71,1.395,on_track,43.41,179.74,2.823,exceeded
CAMP-0388,캠페인_여름_리타겟_388,,2,SEG-092|SEG-091|SEG-090,3,email|display_network,email,2,AUD-099,AUD-088,AGENCY-19|AGENCY-2,AGENCY-19,,0,PRD-401|PRD-161|PRD-206|PRD-337|PRD-219|PRD-391,PRD-490,DEAL-102,TEAM-27,TEAM-17|TEAM-30,CAMP-0403|CAMP-0986,CAMP-0060,CR-22|CR-814|CR-65|CR-586|CR-127|CR-1130|CR-239|CR-80|CR-50|CR-836|CR-515|CR-165|CR-195,CR-1462,conversion,store_visit,31-01-2023,07-01-2025,ACTIVE,1,0.22,medium,N,0.037,low,Y,0.077,medium,1,0.169,medium,0,0.037,critical,N,0.073,medium,N,0.27,,0,0.157,,1,0.25,critical,,0.188,low,1,0.093,low,N,0.223,medium,,0.072,,0,0.017,critical,,0.107,,0,0.17,low,N,0.135,critical,0,0.199,,,0.217,,0,0.113,critical,35,99,female,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,50000000,manual_cpc,552.26,1456.49,1.075,on_track,152.75,531.47,0.368,behind,1135.63,519.45,1.758,초과,28.34,236.87,0.793,,201.3,48.87,2.551,exceeded,1187.74,1036.86,0.961,at_risk,386.82,950.96,1.823,ahead,1078.79,1395.25,2.937,exceeded,1414.39,1689.49,2.233,on_track,1218.95,865.42,0.826,초과,1064.81,800.46,1.899,,69.99,1674.92,1.322,ahead,2123.63,405.44,2.945,-,4393.68,43.22,1.685,on_track,1037.5,665.64,2.009,초과,2125.36,1024.91,0.634,미달,1954.15,1874.42,1.695,ahead,851.84,1374.37,1.687,on_track,2845.3,1310.31,0.482,on_track,512.64,1166.68,0.993,exceeded
CAMP-0389,캠페인_봄_프로모_389,,1,SEG-047|SEG-066|SEG-029,3,push_notification,push_notification,1,AUD-137|AUD-083|AUD-067|AUD-050,AUD-035|AUD-105|AUD-057,AGENCY-34|AGENCY-15,AGENCY-34,INF-151|INF-199|INF-22|INF-53,4,PRD-70|PRD-89|PRD-333|PRD-418|PRD-422|PRD-12|PRD-314|PRD-299|PRD-114|PRD-191,PRD-102|PRD-310,DEAL-108,TEAM-21,TEAM-2|TEAM-9|TEAM-27,CAMP-0590,CAMP-0265|CAMP-0872,CR-714,CR-321,retention,leads,31-05-2023,07-01-2025,cancelled,0,0.013,,1,0.141,low,0,0.116,medium,1,0.187,critical,1,0.137,critical,0,0.271,low,Y,0.082,medium,0,0.045,critical,0,0.175,,0,0.265,,1,0.02,low,1,0.286,medium,0,0.197,low,N,0.038,critical,Y,0.041,,Y,0.041,,N,0.062,medium,0,0.074,,1,0.24,critical,0,0.047,,13,55,female,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5000000,target_roas,911.93,353.23,1.474,exceeded,534.57,44.46,0.601,behind,238.6,2031.92,1.826,초과,3574.79,1523.48,0.339,미달,185.31,335.36,2.037,미달,1389.03,56.33,2.324,ahead,499.11,80.37,0.403,미달,1347.34,294.05,1.33,초과,1028.64,4296.22,2.889,초과,1067.06,234.33,1.639,미달,160.1,73.96,0.232,미입력,104.53,737.3,2.358,ahead,802.2,164.96,1.262,ahead,1662.51,3622.61,0.871,미달,1012.46,2111.3,0.653,behind,57.34,30.8,1.458,at_risk,885.09,1614.37,2.149,미달,605.22,233.48,1.026,behind,162.88,1273.14,2.582,초과,909.07,443.03,0.508,초과
CAMP-0390,캠페인_겨울_브랜딩_390,,0,SEG-026|SEG-018,2,tiktok_ads|affiliate|instagram|kakao_moment,tiktok_ads,4,AUD-148,AUD-091,AGENCY-47|AGENCY-46|AGENCY-50,AGENCY-47,INF-81|INF-202|INF-78,3,PRD-231|PRD-163|PRD-200|PRD-277|PRD-247|PRD-348|PRD-239|PRD-443,PRD-497|PRD-158,DEAL-47,TEAM-12,TEAM-27|TEAM-30|TEAM-4,CAMP-0110|CAMP-0390,CAMP-0248,CR-244|CR-6|CR-795|CR-14|CR-1396|CR-502|CR-176|CR-853|CR-984|CR-138|CR-319,CR-569,awareness,leads,30-03-2025,17-11-2023,Draft,0,0.065,high,,0.244,medium,1,0.219,,0,0.201,medium,0,0.173,high,0,0.089,medium,0,0.122,medium,1,0.007,high,0,0.146,critical,,0.039,critical,Y,0.251,medium,,0.079,high,0,0.062,medium,0,0.161,medium,1,0.116,critical,Y,0.016,critical,0,0.253,critical,1,0.15,low,0,0.234,critical,,0.205,,35,55,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1000000,target_cpa,681.59,1378.57,0.998,,868.71,560.55,0.162,exceeded,479.44,2219.53,0.444,exceeded,241.89,862.68,1.142,ahead,1370.74,6089.42,2.563,,132.12,1170.9,0.537,미달,4081.42,361.16,0.249,ahead,198.17,52.73,1.858,exceeded,984.96,275.34,2.752,ahead,294.15,89.08,0.131,미달,399.82,534.7,2.952,exceeded,644.01,333.48,2.917,exceeded,307.94,900.68,1.959,on_track,984.53,866.66,0.223,미달,129.67,732.01,0.515,ahead,2444.6,435.04,0.675,미달,540.66,169.55,2.458,behind,114.02,862.77,2.976,초과,990.66,190.29,1.457,미달,458.28,1066.38,2.627,ahead
CAMP-0391,캠페인_여름_신규_391,,2,SEG-064|SEG-004|SEG-047|SEG-071,4,instagram,instagram,1,AUD-057|AUD-009,AUD-159|AUD-143|AUD-061,AGENCY-35,AGENCY-35,INF-8|INF-121|INF-107|INF-208,4,PRD-285|PRD-33|PRD-322|PRD-352|PRD-431|PRD-359|PRD-15|PRD-456|PRD-94,PRD-441|PRD-182|PRD-200,DEAL-89|DEAL-92|DEAL-35|DEAL-128,TEAM-20,TEAM-17|TEAM-30,CAMP-0785|CAMP-0021|CAMP-0203|CAMP-0010,CAMP-0325|CAMP-0871,CR-474|CR-918|CR-1366,CR-274,미입력,reach,12-04-2023,11-12-2024,완료,,0.066,high,0,0.041,medium,0,0.157,high,1,0.259,high,0,0.243,low,,0.283,medium,0,0.041,low,0,0.188,low,0,0.275,critical,1,0.08,,0,0.151,critical,0,0.001,high,0,0.215,medium,N,0.179,critical,1,0.029,,Y,0.028,medium,1,0.203,low,N,0.059,low,0,0.163,low,1,0.273,low,13,65,all,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,10000000,smart_bidding,262.82,714.37,1.2,,789.73,1750.85,2.502,on_track,3476.27,1815.96,0.446,at_risk,725.52,226.79,1.183,미입력,1393.18,1186.74,2.786,초과,1252.13,306.38,1.408,exceeded,91.07,75.38,2.208,on_track,3057.11,6682.14,1.196,behind,1239.23,973.74,2.874,behind,671.06,2069.79,2.629,on_track,23.63,117.57,1.855,초과,653.45,966.27,1.491,미달,925.51,3296.71,0.721,on_track,558.44,467.53,2.773,초과,617.42,284.03,0.599,at_risk,1363.05,2807.34,1.152,초과,665.51,454.26,0.57,on_track,1471.09,17.87,1.012,at_risk,17.82,482.35,1.784,미달,3655.8,427.72,1.012,exceeded
CAMP-0392,캠페인_겨울_신규_392,CAMP-0608,1,SEG-060|SEG-071|SEG-017|SEG-079|SEG-012|SEG-009,6,influencer,influencer,1,AUD-195|AUD-071|AUD-192,AUD-060,AGENCY-4,AGENCY-4,INF-26|INF-264,2,PRD-277,PRD-304,DEAL-8,TEAM-1,TEAM-10,CAMP-0574|CAMP-0034|CAMP-0969,CAMP-0785,CR-726|CR-1152,CR-1310,retention,sales,12-07-2023,20-09-2024,,0,0.08,low,,0.275,critical,0,0.21,medium,1,0.115,low,1,0.279,critical,1,0.106,high,N,0.281,critical,0,0.292,low,0,0.072,,0,0.284,critical,Y,0.127,,N,0.144,medium,,0.191,low,1,0.175,high,N,0.17,critical,1,0.149,,N,0.284,critical,0,0.157,,1,0.007,high,1,0.21,critical,13,55,male,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,100000000,max_conversions,703.69,1300.18,1.353,behind,278.82,1934.15,1.267,ahead,56.89,226.7,1.075,,347.39,1957.62,1.929,on_track,3418.24,1231.37,0.374,ahead,655.56,924.64,0.727,ahead,1758.91,168.69,0.672,on_track,1454.96,206.44,0.986,behind,1081.03,784.02,2.381,,4483.25,1157.37,1.914,초과,630.27,1028.29,2.74,at_risk,109.26,117.14,0.772,exceeded,1134.95,263.25,1.384,exceeded,1652.44,765.84,0.441,whead,66.29,1273.12,0.606,초과,67.58,1390.25,0.196,exceeded,3139.23,63.1,1.485,,945.78,1082.53,0.608,behind,218.78,219.56,0.578,exceeded,849.31,401.37,1.778,behind
CAMP-0393,캠페인_연중_신규_393,CAMP-0956,1,SEG-051|SEG-092|SEG-093|SEG-062|SEG-068,5,programmatic|display_network,programmatic,2,AUD-036|AUD-148,AUD-018|AUD-110,AGENCY-39|AGENCY-29,AGENCY-39,INF-256|INF-145,2,PRD-275,PRD-188|PRD-300|PRD-49,DEAL-107|DEAL-2|DEAL-46|DEAL-111,TEAM-17,TEAM-15|TEAM-5,CAMP-0951|CAMP-0845|CAMP-0438|CAMP-0164,CAMP-0334,CR-888|CR-423|CR-1303|CR-1431|CR-623|CR-957|CR-1263|CR-1112,CR-1306,consideration,traffic,06-10-2024,05-06-2025,cancelled,0,0.204,,0,0.167,low,N,0.096,high,1,0.067,critical,N,0.068,medium,1,0.131,high,0,0.198,low,0,0.016,critical,0,0.246,medium,1,0.001,critical,Y,0.254,medium,N,0.133,high,1,0.232,critical,0,0.163,medium,1,0.05,high,,0.108,critical,1,0.075,low,1,0.251,low,1,0.011,critical,0,0.079,medium,25,45,전체,,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10000000,target_roas,1082.45,2794.81,0.637,at_risk,337.02,295.06,2.359,behind,665.04,4071.25,1.209,behind,1243.32,2611.3,1.619,ahead,1661.56,988.69,1.758,exceeded,419.87,3054.22,1.528,exceeded,1100.72,427.16,2.607,behind,3713.34,780.02,2.425,exceeded,35.11,521.77,1.471,on_track,208.72,1176.94,0.891,exceeded,1340.3,803.99,1.19,미달,3130.07,858.61,1.807,초과,290.71,201.83,0.744,exceeded,2073.1,44.83,0.514,exceeded,35.15,370.17,2.714,-,923.35,259.3,1.708,on_track,931.08,258.44,2.747,exceeded,50.02,2274.62,1.693,초과,375.95,259.86,2.885,behind,70.62,669.9,1.2,초과
CAMP-0394,캠페인_겨울_CRM_394,,1,SEG-099|SEG-053|SEG-074|SEG-010|SEG-017|SEG-041|SEG-083,7,podcast_ads,podcast_ads,1,AUD-028,AUD-148|AUD-144|AUD-086,AGENCY-49|AGENCY-39|AGENCY-38,AGENCY-49,INF-42|INF-47|INF-222|INF-123,4,PRD-167,PRD-220,DEAL-52|DEAL-58|DEAL-49|DEAL-74,TEAM-27,TEAM-4|TEAM-12,CAMP-0743|CAMP-0477,CAMP-0973|CAMP-0442|CAMP-0809,CR-713|CR-865|CR-360|CR-555|CR-772|CR-569|CR-791|CR-1152|CR-1219,CR-154,always_on,store_visit,23-07-2025,19-11-2025,완료,Y,0.135,high,Y,0.284,high,Y,0.268,low,0,0.277,high,0,0.167,medium,1,0.209,,1,0.259,,Y,0.02,low,0,0.274,critical,0,0.008,low,N,0.222,medium,0,0.297,medium,N,0.117,low,1,0.065,low,1,0.293,medium,N,0.052,low,,0.128,medium,1,0.1,high,0,0.134,high,1,0.205,critical,18,55,female,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,10000000,auto_cpc,156.48,3152.73,0.333,exceeded,7.59,1831.36,0.774,behind,1787.86,208.59,2.486,at_risk,365.25,760.15,0.922,ahead,1145.98,1227.02,0.318,초과,1105.61,2114.2,1.883,behind,6.46,988.22,2.772,UNKNOWN,175.01,2095.81,1.319,초과,238.92,526.81,1.502,at_risk,1224.82,2545.77,2.311,behind,469.56,934.2,2.429,미달,160.9,857.78,1.525,exceeded,1338.56,1367.74,2.1,aheax,2238.42,286.29,1.41,exceeded,785.94,70.35,0.325,ahead,2832.92,782.04,0.619,,395.76,812.72,1.787,미달,631.87,381.83,0.129,미달,81.47,485.18,1.283,초과,747.49,741.31,0.164,초과
CAMP-0395,캠페인_겨울_리타겟_395,,0,SEG-058|SEG-060,2,email|programmatic|podcast_ads|affiliate|google_ads|influencer,email,6,AUD-057,AUD-097|AUD-159,AGENCY-37|AGENCY-24|AGENCY-7,AGENCY-37,INF-114|INF-18,2,PRD-353|PRD-143|PRD-186|PRD-378|PRD-500|PRD-478,PRD-252,DEAL-116|DEAL-23|DEAL-80,TEAM-13,TEAM-18,CAMP-0773,CAMP-0650|CAMP-0276,CR-553|CR-769|CR-412|CR-992|CR-873|CR-353|CR-822|CR-1404|CR-405|CR-989|CR-271|CR-179|CR-1134|CR-676,CR-399,awareness,engagement,12-04-2024,15-06-2026,completed,1,0.192,medium,0,0.084,high,N,0.035,high,1,0.051,medium,1,0.108,,0,0.249,critical,1,0.097,low,1,0.061,low,Y,0.17,critical,0,0.193,critical,Y,0.073,high,,0.123,critical,N,0.089,high,1,0.29,,0,0.208,,1,0.147,low,0,0.193,critical,0,0.06,,,0.289,critical,1,0.279,high,35,55,male,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,1.0,500000,,589.45,4259.72,2.111,ahead,580.46,22.06,0.644,on_track,243.03,1021.22,2.01,at_risk,514.92,490.92,0.185,미달,1319.61,3058.9,2.706,미달,196.99,2199.72,2.715,ahead,119.7,456.18,2.106,at_risk,2036.85,318.14,1.973,exceeded,575.16,346.79,2.766,-,106.16,886.22,1.74,ahead,1209.77,908.85,0.433,ahead,531.2,99.39,0.422,at_risk,390.81,93.36,0.968,behind,83.22,292.49,1.428,초과,2636.19,1021.25,1.022,미입력,327.38,1437.72,0.447,behind,923.49,46.38,1.739,behind,362.76,589.75,2.8,behind,264.34,1085.59,1.025,초과,341.77,303.23,1.585,미달
CAMP-0396,캠페인_겨울_세일_396,,0,SEG-017|SEG-100|SEG-071|SEG-082|SEG-076|SEG-024,6,meta_ads|sms|offline_event,meta_ads,3,AUD-028|AUD-007|AUD-014|AUD-037|AUD-003,AUD-068|AUD-088|AUD-044,AGENCY-17|AGENCY-23|AGENCY-19,AGENCY-17,INF-49,1,PRD-214|PRD-478|PRD-415|PRD-351|PRD-366|PRD-372|PRD-404,PRD-442,DEAL-131|DEAL-102,TEAM-10,TEAM-9,CAMP-0608|CAMP-0025,CAMP-0228|CAMP-0770,CR-512|CR-816|CR-89|CR-602|CR-573|CR-485|CR-421|CR-1080|CR-654|CR-669,CR-968,reactivation,,11-05-2025,19-11-2025,draft,1,0.108,medium,1,0.018,,0,0.26,critical,,0.274,low,0,0.148,medium,1,0.078,medium,1,0.21,high,Y,0.063,medium,,0.194,critical,,0.242,low,1,0.298,high,,0.062,high,1,0.098,high,1,0.291,high,Y,0.109,medium,0,0.232,medium,1,0.086,high,Y,0.208,medium,1,0.122,high,Y,0.027,low,35,99,F,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,500000,UNKNOWN,341.55,49.74,1.234,exceeded,1259.68,5.54,2.675,미달,1724.46,153.53,2.485,,1659.83,646.31,2.52,미달,2396.61,1246.37,0.597,behind,929.24,1286.64,0.123,미달,1324.95,1845.09,1.499,behind,112.18,1830.13,2.929,ahead,544.75,179.17,0.264,미달,37.11,2620.45,0.793,ahead,447.51,1158.29,0.312,미달,1289.26,130.06,1.994,at_risk,5251.02,868.22,1.311,ahead,1057.16,1724.75,1.623,ahead,146.33,364.77,2.76,미달,135.32,46.83,0.257,미입력,1183.44,257.66,2.468,ahead,446.42,2211.1,2.173,미달,1535.12,948.9,2.364,초과,3437.42,957.75,1.228,at_risk
CAMP-0397,캠페인_봄_브랜딩_397,CAMP-0226,0,SEG-056|SEG-065|SEG-008,3,naver_ads|instagram|ott_ads|affiliate,naver_ads,4,AUD-040|AUD-118|AUD-154|AUD-074|AUD-116,AUD-087|AUD-052,AGENCY-36|AGENCY-14|AGENCY-27,AGENCY-36,,0,PRD-433,PRD-481|PRD-83|PRD-126,DEAL-131|DEAL-63|DEAL-108|DEAL-126,TEAM-10,TEAM-6,CAMP-0024,CAMP-0088|CAMP-0075,CR-79|CR-1479,CR-40,reactivation,video_views,25-04-2023,19-01-2023,,0,0.006,low,0,0.008,low,N,0.223,,0,0.094,,0,0.021,high,1,0.149,,0,0.283,medium,N,0.11,critical,0,0.25,,,0.271,medium,Y,0.079,high,0,0.108,,,0.036,medium,1,0.21,low,1,0.187,high,0,0.12,medium,N,0.203,low,0,0.063,critical,0,0.212,medium,0,0.196,,18,35,F,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,50000000,auto_cpc,123.69,389.13,1.509,ahead,315.9,1154.7,1.338,behind,389.76,1575.19,1.121,behind,1339.6,1780.3,0.876,at_risk,433.17,40.14,1.854,on_track,141.32,76.68,0.874,미달,1523.36,720.73,0.12,exceeded,316.34,832.74,1.661,ahead,1377.92,1034.93,1.308,on_track,293.18,72.3,0.412,초과,1068.18,938.62,0.414,초과,170.82,443.83,2.303,behind,969.08,1829.7,0.462,at_risk,692.75,2885.24,1.81,at_risk,72.7,186.52,0.741,초과,2244.05,2287.14,1.593,at_risk,258.4,2356.93,0.724,미달,503.59,452.88,2.85,ahead,26.72,25.38,1.984,on_track,161.98,362.54,1.979,at_risk
CAMP-0398,캠페인_봄_리타겟_398,CAMP-0122,1,SEG-067|SEG-020,2,podcast_ads|kakao_moment|twitter_x|tiktok_ads|meta_ads|push_notification,podcast_ads,6,AUD-003,AUD-191|AUD-038|AUD-046,AGENCY-6|AGENCY-17,AGENCY-6,INF-51|INF-199|INF-211|INF-121|INF-193,5,PRD-498|PRD-319|PRD-34|PRD-269|PRD-402,PRD-339,DEAL-141|DEAL-117|DEAL-12,TEAM-30,TEAM-4|TEAM-29|TEAM-15,CAMP-0954,CAMP-0904|CAMP-0299|CAMP-0635,CR-746|CR-23|CR-1103|CR-967|CR-1425|CR-1409|CR-163|CR-541|CR-64|CR-281|CR-1172|CR-177,CR-314,retention,engagement,25-09-2025,03-01-2023,active,1,0.157,low,1,0.082,medium,N,0.073,medium,Y,0.062,low,,0.029,high,,0.184,,0,0.187,high,Y,0.021,low,1,0.291,medium,1,0.003,medium,Y,0.013,high,1,0.226,medium,N,0.234,,1,0.055,high,0,0.158,,1,0.1,high,0,0.23,,1,0.22,critical,1,0.241,low,0,0.212,high,30,35,M+F,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5000000,smart_bidding,75.43,2078.49,0.515,behind,453.31,869.41,0.269,초과,2396.83,281.56,2.04,초과,1031.23,3281.58,1.624,ahead,3462.25,749.27,2.662,behind,990.76,986.31,0.928,초과,701.04,3614.94,1.796,미달,954.38,387.67,2.315,behind,412.66,781.43,2.767,at_risk,856.31,1440.73,2.554,behind,360.59,1467.11,0.259,ahead,97.36,54.57,0.289,at_r_sk,563.1,138.18,2.605,exceeded,668.92,45.58,1.241,-,2093.81,58.77,0.241,ahead,47.53,2160.81,0.114,behind,298.14,549.66,2.875,ahead,1350.66,981.22,0.165,ahead,3411.26,443.15,1.447,ahead,388.15,736.94,0.262,on_track
